timestamps,TP9,AF7,AF8,TP10,Interest
1624492443.934,-32.227,307.129,150.391,-34.18,4
1624492443.938,-39.551,183.105,66.406,-50.781000000000006,4
1624492443.9420002,-42.968999999999994,-150.391,-62.5,-55.176,4
1624492443.946,-30.761999999999997,-126.95299999999999,-25.879,-39.551,4
1624492443.95,-18.555,-25.879,47.852,-22.461,4
1624492443.954,-17.578,-195.801,-78.613,-19.531,4
1624492443.958,-19.531,-717.285,-377.441,-17.09,4
1624492443.9620001,-18.066,-644.531,-219.727,-9.277000000000001,4
1624492443.966,-6.836,237.305,203.125,-1.953,4
1624492443.97,-6.348,306.152,120.117,-0.488,4
1624492443.974,-15.137,-87.891,-82.031,-14.16,4
1624492443.9770002,-32.227,-281.738,-153.32,-29.296999999999997,4
1624492443.981,-23.438000000000002,69.336,82.031,-21.973000000000003,4
1624492443.985,-13.184000000000001,220.703,126.95299999999999,-10.742,4
1624492443.9889998,-25.879,-197.266,-117.18799999999999,-29.785,4
1624492443.9929998,-26.855,-206.543,-47.363,-40.039,4
1624492443.9970002,-25.879,-124.023,70.312,-21.973000000000003,4
1624492444.0010002,-23.438000000000002,-256.836,-14.16,-10.742,4
1624492444.005,-24.414,-681.6410000000001,-216.30900000000003,-16.602,4
1624492444.0089998,-31.25,-514.648,-93.262,-26.855,4
1624492444.0129998,-27.344,-127.93,79.102,-31.738000000000003,4
1624492444.0170002,-23.438000000000002,-304.688,43.945,-22.949,4
1624492444.02,-27.344,-472.168,-9.766,-30.273000000000003,4
1624492444.024,-31.738000000000003,-503.906,-29.785,-40.527,4
1624492444.0279999,-32.715,-564.453,10.254000000000001,-37.598,4
1624492444.032,-25.391,-766.113,-42.968999999999994,-28.32,4
1624492444.036,-27.831999999999997,-906.25,-94.238,-25.879,4
1624492444.04,-42.968999999999994,-820.801,-57.129,-40.527,4
1624492444.044,-49.805,-949.707,-171.387,-50.781000000000006,4
1624492444.0479999,-31.738000000000003,-1000.0,-332.031,-29.785,4
1624492444.052,-22.949,-951.66,-246.09400000000002,-16.602,4
1624492444.056,-30.273000000000003,-724.6089999999999,67.87100000000001,-25.879,4
1624492444.059,-26.366999999999997,-751.953,-0.488,-24.414,4
1624492444.063,-15.137,-808.5939999999999,-16.113,-13.672,4
1624492444.0670002,-9.766,-586.914,112.79299999999999,-6.348,4
1624492444.071,-23.926,-554.1990000000001,80.078,-12.695,4
1624492444.075,-33.691,-789.062,-118.652,-18.066,4
